Data Source,Time,Location,Indicator,IndicatorValue,Employment Status,Amount,Unemployment Rate,,Percentage,Format for charts,,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Arts, entertainment, and recreation",,43584,,,,"43,584",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Construction,,146076,,,,"146,076",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Educational services,,252884,,,,"252,884",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Finance and insurance,,95331,,,,"95,331",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Health care and social assistance,,357020,,,,"357,020",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Information,,43217,,,,"43,217",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Management of companies and enterprises,,25679,,,,"25,679",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Manufacturing,,106453,,,,"106,453",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Mining, quarrying, and oil and gas extraction",,1347,,,,"1,347",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Other services, except public administration",,89006,,,,"89,006",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Professional and technical services,,242424,,,,"242,424",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Public administration,,242326,,,,"242,326",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Real estate and rental and leasing,,43015,,,,"43,015",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Retail trade,,285263,,,,"285,263",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Total, all industries",,5550291,,,,"5,550,291",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Transportation and warehousing,,77581,,,,"77,581",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Utilities,,9978,,,,"9,978",,
QCEW,2013,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Wholesale trade,,85815,,,,"85,815",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Accommodation and food services,,216499,,,,"216,499",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Administrative and waste services,,160028,,,,"160,028",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Agriculture, forestry, fishing and hunting",,5150,,,,"5,150",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Arts, entertainment, and recreation",,45787,,,,"45,787",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Construction,,149555,,,,"149,555",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Educational services,,253920,,,,"253,920",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Finance and insurance,,93739,,,,"93,739",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Health care and social assistance,,361239,,,,"361,239",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Information,,42846,,,,"42,846",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Management of companies and enterprises,,25361,,,,"25,361",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Manufacturing,,103431,,,,"103,431",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Mining, quarrying, and oil and gas extraction",,1267,,,,"1,267",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Other services, except public administration",,89559,,,,"89,559",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Professional and technical services,,246085,,,,"246,085",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Public administration,,241939,,,,"241,939",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Real estate and rental and leasing,,43624,,,,"43,624",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Retail trade,,287809,,,,"287,809",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Total, all industries",,5591322,,,,"5,591,322",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Transportation and warehousing,,79672,,,,"79,672",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Utilities,,9941,,,,"9,941",,
QCEW,2014,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Wholesale trade,,84938,,,,"84,938",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Accommodation and food services,,222286,,,,"222,286",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Administrative and waste services,,164674,,,,"164,674",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Agriculture, forestry, fishing and hunting",,5149,,,,"5,149",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Arts, entertainment, and recreation",,47238,,,,"47,238",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Construction,,154424,,,,"154,424",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Educational services,,254356,,,,"254,356",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Finance and insurance,,94372,,,,"94,372",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Health care and social assistance,,369368,,,,"369,368",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Information,,42237,,,,"42,237",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Management of companies and enterprises,,24906,,,,"24,906",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Manufacturing,,103757,,,,"103,757",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Mining, quarrying, and oil and gas extraction",,1305,,,,"1,305",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,"Other services, except public administration",,90094,,,,"90,094",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Professional and technical services,,248453,,,,"248,453",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Public administration,,242243,,,,"242,243",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Real estate and rental and leasing,,44652,,,,"44,652",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Retail trade,,290380,,,,"290,380",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Transportation and warehousing,,85475,,,,"85,475",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Utilities,,9784,,,,"9,784",,
QCEW,2015,Maryland -- Maryland Statewide,Employment by Industry Annual Average,Wholesale trade,,85935,,,,"85,935",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Accommodation and food services,,6145,,,,"6,145",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Administrative and waste services,,4508,,,,"4,508",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Agriculture, forestry, fishing and hunting",,-418,,,,-418,,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Arts, entertainment, and recreation",,3932,,,,"3,932",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Construction,,2909,,,,"2,909",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Educational services,,-172,,,,-172,,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Finance and insurance,,456,,,,456,,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Health care and social assistance,,3512,,,,"3,512",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Information,,-272,,,,-272,,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Management of companies and enterprises,,1258,,,,"1,258",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Manufacturing,,-2504,,,,"-2,504",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Mining, quarrying, and oil and gas extraction",,-184,,,,-184,,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Other services, except public administration",,-1310,,,,"-1,310",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Professional and technical services,,1433,,,,"1,433",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Public administration,,-1037,,,,"-1,037",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Real estate and rental and leasing,,407,,,,407,,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Retail trade,,435,,,,435,,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Total, all industries",,39346,,,,"39,346",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Transportation and warehousing,,1009,,,,"1,009",,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Utilities,,-318,,,,-318,,
QCEW,2013,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Wholesale trade,,-348,,,,-348,,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Accommodation and food services,,3841,,,,"3,841",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Administrative and waste services,,3124,,,,"3,124",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Agriculture, forestry, fishing and hunting",,172,,,,172,,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Arts, entertainment, and recreation",,2203,,,,"2,203",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Construction,,3479,,,,"3,479",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Educational services,,1036,,,,"1,036",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Finance and insurance,,-1592,,,,"-1,592",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Health care and social assistance,,4219,,,,"4,219",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Information,,-371,,,,-371,,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Management of companies and enterprises,,-318,,,,-318,,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Manufacturing,,-3022,,,,"-3,022",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Mining, quarrying, and oil and gas extraction",,-80,,,,-80,,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Other services, except public administration",,553,,,,553,,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Professional and technical services,,3661,,,,"3,661",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Public administration,,-387,,,,-387,,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Real estate and rental and leasing,,609,,,,609,,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Retail trade,,2546,,,,"2,546",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Total, all industries",,41031,,,,"41,031",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Transportation and warehousing,,2091,,,,"2,091",,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Utilities,,-37,,,,-37,,
QCEW,2014,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Wholesale trade,,-877,,,,-877,,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Accommodation and food services,,5787,,,,"5,787",,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Administrative and waste services,,4646,,,,"4,646",,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Agriculture, forestry, fishing and hunting",,-1,,,,-1,,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Arts, entertainment, and recreation",,1451,,,,"1,451",,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Construction,,4869,,,,"4,869",,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Educational services,,436,,,,436,,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Finance and insurance,,633,,,,633,,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Health care and social assistance,,8129,,,,"8,129",,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Information,,-609,,,,-609,,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Management of companies and enterprises,,-455,,,,-455,,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Manufacturing,,326,,,,326,,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Mining, quarrying, and oil and gas extraction",,38,,,,38,,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,"Other services, except public administration",,535,,,,535,,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Professional and technical services,,2368,,,,"2,368",,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Public administration,,304,,,,304,,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Real estate and rental and leasing,,1028,,,,"1,028",,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Retail trade,,2571,,,,"2,571",,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Transportation and warehousing,,5803,,,,"5,803",,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Utilities,,-157,,,,-157,,
QCEW,2015,Maryland -- Maryland Statewide,Over-the-Year Employment Change by Industry,Wholesale trade,,997,,,,997,,
CPS,2015,Maryland -- Maryland Statewide,Long Term Unemployed,Unemployed for 27 Weeks or More,Unemployed,56000,,,,"56,000",,
CPS,2014,Maryland -- Maryland Statewide,Long Term Unemployed,Unemployed for 27 Weeks or More,Unemployed,71000,,,,"71,000",,
CPS,2013,Maryland -- Maryland Statewide,Long Term Unemployed,Unemployed for 27 Weeks or More,Unemployed,76000,,,,"76,000",,
LEHD,2013,Maryland -- Maryland Statewide,In-Commuters,,,270956,,,,"270,956",,
LEHD,2013,Maryland -- Maryland Statewide,Out-Commuters,,,457842,,,,"457,842",,
LEHD,2014,Maryland -- Maryland Statewide,In-Commuters,,,273455,,,,"273,455",,
LEHD,2014,Maryland -- Maryland Statewide,Out-Commuters,,,464109,,,,"464,109",,
LEHD,2015,Maryland -- Maryland Statewide,In-Commuters,,,293896,,,,"293,896",,
LEHD,2015,Maryland -- Maryland Statewide,Out-Commuters,,,496995,,,,"496,995",,
ACS ,2007-2011,Maryland -- Maryland Statewide,Total Population,,,5736545,,,,"5,736,545",,
ACS ,2012-2016,Maryland -- Maryland Statewide,Total Population,,,5959902,,,,"5,959,902",,
ACS ,2007-2011,Maryland -- Maryland Statewide,Median Household Income,,,72419,,,,"$72,419 ",,
ACS ,2012-2016,Maryland -- Maryland Statewide,Median Household Income,,,76067,,,,"$76,067 ",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Disabled Individuals ,Labor Force,150516,,,,"150,516",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Disabled Individuals ,Employed,127679,,,,"127,679",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Disabled Individuals ,Unemployed,22837,,,,"22,837",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Disabled Individuals ,Unemployment Rate,15.17,0.1517,100,,15.2,,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Individuals without Disabilities,Labor Force,2857188,,,,"2,857,188",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Individuals without Disabilities,Employed,2680547,,,,"2,680,547",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Individuals without Disabilities,Unemployed,176641,,,,"176,641",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Individuals without Disabilities,Unemployment Rate,6.18,0.0618,100,,6.2,,
ACS,2008-2011,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Disabled Individuals ,Labor Force,146083,,,,"146,083",,
ACS,2008-2011,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Disabled Individuals ,Employed,124808,,,,"124,808",,
ACS,2008-2011,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Disabled Individuals ,Unemployed,21275,,,,"21,275",,
ACS,2008-2011,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Disabled Individuals ,Unemployment Rate,14.6,0.146,100,,14.6,,
ACS,2008-2011,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Individuals without Disabilities,Labor Force,2815269,,,,"2,815,269",,
ACS,2008-2011,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Individuals without Disabilities,Employed,2624541,,,,"2,624,541",,
ACS,2008-2011,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Individuals without Disabilities,Unemployed,190728,,,,"190,728",,
ACS,2008-2011,Maryland -- Maryland Statewide,Unemplolyment Rate by Disability Status,Individuals without Disabilities,Unemployment Rate,6.8,0.068,100,,6.8,,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Poverty Status,Income in the past 12 months below poverty level,Labor Force,179375,,,,"179,375",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Poverty Status,Income in the past 12 months below poverty level,Employed,125186,,,,"125,186",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Poverty Status,Income in the past 12 months below poverty level,Unemployed,54189,,,,"54,189",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Poverty Status,Income in the past 12 months below poverty level,Unemployment Rate,30.21,0.3021,100,,30.2,,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Poverty Status,Income in the past 12 months at or above poverty level,Labor Force,3029225,,,,"3,029,225",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Poverty Status,Income in the past 12 months at or above poverty level,Employed,2868538,,,,"2,868,538",,
ACS,2012-2016,Maryland -- Maryland Statewide,Unemplolyment Rate by Poverty Status,Income in the past 12 months at or above poverty level,Unemployed,160687,,,,"160,687",,
